locatiecode,wgs84_lon,wgs84_lat,Overall_status_weighted
HBP012,4.925360714126579,52.29449872848667,OK
HBP013,4.93040269205119,52.2945542625143,OK
HBP050,4.930882004297308,52.29070033444224,Potential stress
HBP090,4.930773214032115,52.29273116423759,Potential stress
HBP100,4.930882004297308,52.29070033444224,Potential stress
HBP101,4.930882004297308,52.29070033444224,OK
HBP102,4.930882004297308,52.29070033444224,OK
HBP103,4.930882004297308,52.29070033444224,OK
HBP104,4.930882004297308,52.29070033444224,OK
HBP105,4.930882004297308,52.29070033444224,Potential stress
HBP106,4.930882004297308,52.29070033444224,OK
HBP107,4.930882004297308,52.29070033444224,OK
HBP108,4.930882004297308,52.29070033444224,OK
HBP109,4.930882004297308,52.29070033444224,OK
HBP110,4.930882004297308,52.29070033444224,Potential stress
HBP111,4.930882004297308,52.29070033444224,OK
HBP112,4.930882004297308,52.29070033444224,OK
HBP113,4.930882004297308,52.29070033444224,OK
HBP114,4.930882004297308,52.29070033444224,OK
HBP115,4.930882004297308,52.29070033444224,OK
HBP116,4.930882004297308,52.29070033444224,OK
HBP117,4.930882004297308,52.29070033444224,OK
HBP118,4.930882004297308,52.29070033444224,OK
HBP119,4.930882004297308,52.29070033444224,OK
HBP120,4.930882004297308,52.29070033444224,Potential stress
HBP121,4.930882004297308,52.29070033444224,OK
HBP122,4.930882004297308,52.29070033444224,OK
HBP123,4.930882004297308,52.29070033444224,OK
HBP124,4.930882004297308,52.29070033444224,OK
HBP125,4.930882004297308,52.29070033444224,OK
HBP126,4.930882004297308,52.29070033444224,OK
HBP127,4.930882004297308,52.29070033444224,OK
HBP128,4.930882004297308,52.29070033444224,OK
HBP129,4.930882004297308,52.29070033444224,OK
HBP130,4.930882004297308,52.29070033444224,Potential stress
HBP131,4.930882004297308,52.29070033444224,OK
HBP132,4.930882004297308,52.29070033444224,OK
HBP133,4.930882004297308,52.29070033444224,OK
HBP134,4.930882004297308,52.29070033444224,OK
HBP135,4.930882004297308,52.29070033444224,Potential stress
HBP253,4.937631611991855,52.29288326540551,Unknown
HBP260,4.944976272309794,52.28246710048364,Unknown
HBP264,4.941743633408364,52.28479180397402,Unknown
HCP001,4.949752118662162,52.14697359083925,Potential stress
HLV003,4.86947714450614,52.385529212726645,In danger
HLV004,4.803112072227015,52.38451045449994,Potential stress
HNV001,4.866294018874351,52.15742933275236,Potential stress
HNV002,4.88674669465312,52.16451056440435,Potential stress
HOD001,4.951273456821411,52.27841899364564,Potential stress
HOD003,4.932378915954716,52.28048692732291,Potential stress
HOD004,4.951274513762712,52.27831114343754,Potential stress
HSV001,4.991415912436848,52.21500691941388,Potential stress
HSV002,5.001866043008541,52.22485627447284,Potential stress
HSV003,4.994493723012997,52.21111643125074,Potential stress
HSV004,5.003118375056446,52.22898579962087,Potential stress
HSV006,4.987735807485818,52.19787250107143,Potential stress
HSV007,5.001678649994257,52.214375754727925,In danger
HSV104,4.998162799749167,52.218202069726736,Unknown
HSV118,4.988678778033166,52.19219529652846,Unknown
IJB001,4.999227712142469,52.35130600065766,Potential stress
IJB002,4.984501624682885,52.36153873662681,Potential stress
IJB003,4.996492359191826,52.35191715480912,Potential stress
IJB004,4.979023542929626,52.3601808120816,Potential stress
IJB005,4.994900730883836,52.35929078077719,Potential stress
IJB006,4.994543746945709,52.35484069417355,Unknown
IJM001,4.958031558187866,52.36769218517227,Potential stress
IJM004,4.997406503715069,52.35980236729828,Potential stress
IJM005,4.986110182207449,52.35736492443039,Potential stress
IJM006,5.011342781127349,52.34535928470348,Potential stress
IJM007,5.013943051944298,52.34677858088767,Potential stress
IJM008,5.005497928016112,52.34412724127332,Unknown
IJM009,4.975067760232381,52.36091308551917,Unknown
KMU001,4.813675365897903,52.20935212501825,Potential stress
KMU002,4.817869747842193,52.22345665506095,Potential stress
KMU003,4.819903114133074,52.21548507832633,Potential stress
KMU004,4.829116189540136,52.18905020881995,In danger
KMU005,4.865797117824787,52.15993481351406,Potential stress
KMU006,4.821196892007932,52.196571464268345,Unknown
KMU007,4.841440229343222,52.18220499680704,Potential stress
KMU008,4.813455456849109,52.20938700895906,Potential stress
KRS001,4.900916032078002,52.40381755812042,Potential stress
KVV001,4.858601233601315,52.36387467377562,Potential stress
KVV002,4.864886067952381,52.37001422968287,Potential stress
LBG001,4.876723022649488,52.37111742013965,Potential stress
LBG002,4.876260596616603,52.37174456600192,In danger
LBG004,4.877753917855383,52.3695759720577,In danger
LMP001,4.765122848346678,52.35763221403228,Potential stress
LMP002,4.767624338983648,52.35930808043733,Potential stress
LMP003,4.7614156967557495,52.355069118231846,Potential stress
LMP004,4.759309416177206,52.35557925769826,Potential stress
LMP101,4.770031565093029,52.36144177966319,Unknown
LWK001,4.910513399255355,52.38589922478037,Potential stress
MAP001,4.786944488566209,52.359227872353706,Potential stress
MAP002,4.775469986326741,52.35564590649605,Potential stress
MAP003,4.786380379156149,52.34451195523698,Potential stress
MAP004,4.781686639832887,52.346492318881936,Potential stress
MAP005,4.789303658770312,52.34756464497215,Potential stress
MAP006,4.777969165816192,52.35751028599111,Potential stress
MAP007,4.78155665063297,52.346338860632976,In danger
MAP101,4.787363278924526,52.35865477588258,Unknown
MAP111,4.779454895151864,52.35299705253173,Unknown
MIJ001,4.862125466715466,52.21736109312053,Potential stress
MIJ002,4.869196082669082,52.21460603724976,Potential stress
MIJ003,4.865947993494278,52.20207145426181,Potential stress
MIJ004,4.863601688392738,52.20256440256601,Potential stress
MIJ005,4.859130110208604,52.20216699334566,Potential stress
MIJ006,4.846296934411516,52.203717761731866,Potential stress
MIJ007,4.858333674077151,52.20641476110693,Potential stress
MIJ008,4.862099790167738,52.208363989772586,Potential stress
MIJ009,4.864415060456361,52.21303903552182,Potential stress
MIJ010,4.859441239371408,52.215425698142255,Potential stress
MIJ011,4.8708301320288,52.19986387694599,Potential stress
MIJ012,4.852797112191814,52.19963983057488,Potential stress
MIJ013,4.865875571884714,52.21576885439024,Potential stress
MIJ014,4.863402081020393,52.20710246398092,Potential stress
MIJ015,4.86668467339335,52.2166532462798,Potential stress
MIJ016,4.859930518334154,52.20128075609876,Potential stress
MIJ017,4.888889179849624,52.200390869885965,Potential stress
MIJ018,4.8937851291380055,52.1994587013707,Potential stress
MIJ019,4.899429916097505,52.20092023388069,Potential stress
MIJ020,4.902527608502294,52.19854218159912,Potential stress
MIJ021,4.869350260474175,52.21770757039543,Potential stress
MIJ023,4.852413224108427,52.20847331753163,Potential stress
MIJ024,4.862505328156956,52.20125627336605,OK
MIJ025,4.870306837598907,52.20084128111246,Potential stress
MIJ026,4.861284302050296,52.21919988918945,Potential stress
MIJ027,4.858266449013231,52.20221705595768,Potential stress
MIJ028,4.852899345922849,52.20209402436812,Potential stress
MIJ029,4.849561886844691,52.20591676160412,Potential stress
MIJ030,4.850259261661413,52.20267525851326,Potential stress
MIJ031,4.852467819026477,52.20270325661241,Potential stress
MIJ032,4.855645931778511,52.2011626778916,Potential stress
MIJ033,4.856690611389587,52.20310878874973,Potential stress
MIJ034,4.860856879587582,52.20335213331794,Potential stress
MIJ035,4.863576115293203,52.1997600272568,Potential stress
MIJ036,4.865688235190643,52.19801671056855,Potential stress
MIJ037,4.868053587842836,52.19837766697234,Potential stress
MIJ038,4.869480579747499,52.197673878852974,Potential stress
MIJ039,4.8635743536177225,52.196173797863096,Potential stress
MPA001,4.903728086499859,52.31170484516836,Potential stress
MPA003,4.866466354222999,52.30918287950272,Potential stress
MPA004,4.890562885632238,52.3127198546226,Potential stress
MPA005,4.888508014372428,52.2958949745165,Potential stress
MPA006,4.884154955996309,52.31267480227222,Potential stress
MPA007,4.860431126789528,52.3136141233072,Potential stress
MPA011,4.894538988626943,52.311217540175086,Potential stress
MPA012,4.900397785308032,52.309165610817445,Potential stress
MPA013,4.897111547030906,52.30798362410755,Potential stress
MPA014,4.890636703968581,52.30611411487681,Potential stress
MPA015,4.887432218808978,52.30031245238018,Potential stress
MPA016,4.884936816034822,52.31226468486913,Potential stress
MPA022,4.871899819759912,52.3198752234681,Potential stress
MPA024,4.861185808883647,52.313042260250526,Potential stress
MPA028,4.893317286103961,52.30107417707635,Potential stress
MPA029,4.881256078557191,52.3109727280485,Potential stress
MPA030,4.876497813692465,52.3154192289534,Potential stress
MPA031,4.868735684997137,52.31953783755226,Potential stress
MPA035,4.861197600908965,52.3058520402193,Potential stress
MPA038,4.858316188907976,52.30156097310227,Potential stress
MPA040,4.898071305408062,52.30604622717096,Potential stress
MPA041,4.878181600809176,52.32205949280466,Unknown
MPA042,4.897130354721427,52.31159680493568,Potential stress
MPA043,4.853711489205952,52.313871619584575,Potential stress
MPA045,4.899971442346289,52.31194109034063,Potential stress
MPA101,4.894039333125011,52.30999311478881,OK
MPA112,4.890342865301114,52.32190447156228,OK
MPA122,4.892981190147947,52.29701925763387,OK
MPA142,4.900259846112203,52.31773941376655,OK
MPA157,4.892193004918097,52.30461068310251,OK
NAK001,4.870279078727844,52.35201747210673,Potential stress
NAK002,4.858532088920222,52.34749866515372,In danger
NBW001,4.857537761336426,52.17243639812469,Potential stress
NBW002,4.852794645270482,52.17177686418383,Potential stress
NBW003,4.860523847333312,52.175820284629005,Potential stress
NBW005,4.841149813776815,52.1689013050538,Potential stress
NBW006,4.85918050527791,52.16703294008367,Potential stress
NBW007,4.824127114622232,52.18807378358912,Potential stress
NBW009,4.836849636030704,52.179783869296486,Potential stress
NBW010,4.808248540001136,52.19462118804325,Potential stress
NBW011,4.850060426377742,52.17304075849133,Potential stress
NBW012,4.860441302035688,52.15556978026439,Potential stress
NBW128,4.838773494551436,52.17552348948051,OK
NBW155,4.8578825077328025,52.16062761197149,OK
NBW163,4.863682566796057,52.15954795182863,Potential stress
NBW169,4.832966669817848,52.18634496631587,Unknown
NDP001,4.955620189328245,52.36502306526891,OK
NDP003,4.955130279400949,52.35954777327809,Unknown
NIE002,4.751842687035861,52.20240242526404,Potential stress
NIE003,4.757908739283203,52.19963062594907,Potential stress
NIJ001,4.862351943282905,52.42781177544306,Potential stress
NIJ003,4.863085802358621,52.42419300917691,Potential stress
NIJ004,4.863085802358621,52.42419300917691,Potential stress
NIJ005,4.863085802358621,52.42419300917691,Potential stress
NIJ006,4.869298222748183,52.427249152634346,In danger
NIJ007,4.862750485192728,52.41774738931574,Potential stress
NIJ008,4.861448577838694,52.418451643572006,Potential stress
NIJ009,4.869695174627968,52.42473435202058,Potential stress
NIJ010,4.865830205297471,52.42210200973327,Potential stress
NIJ011,4.863085802358621,52.42419300917691,Potential stress
NIJ012,4.863085802358621,52.42419300917691,In danger
NIJ013,4.863085802358621,52.42419300917691,Potential stress
NIJ014,4.863085802358621,52.42419300917691,Potential stress
NIJ015,4.863085802358621,52.42419300917691,Potential stress
NIJ016,4.870883084724823,52.42750772161981,In danger
NIJ017,4.871147888671879,52.42623263278647,In danger
NIJ018,4.865793405227524,52.42148170104112,In danger
NIJ019,4.865970755770404,52.421401592575705,In danger
NIJ020,4.869789890318401,52.42417753274695,In danger
NIJ021,4.866465342697725,52.42934882951613,In danger
NIJ022,4.858975924456516,52.42487579576907,In danger
NIJ120,4.869113653923806,52.42417457817015,In danger
NLP001,4.847633530616986,52.24435858978163,Potential stress
NLP002,4.832489612023988,52.2399742387116,Potential stress
NLP004,4.813389174027226,52.26566051107514,Potential stress
NLP005,4.7935711285319735,52.24242757868105,Potential stress
NLP006,4.826583855896423,52.23692640165986,Potential stress
NLP007,4.81821763398812,52.25465563534463,Potential stress
NLP008,4.839171704382733,52.2787434420881,Potential stress
NLP009,4.825486478900882,52.25312650401829,Potential stress
NLP010,4.807536456400081,52.25725517648687,Potential stress
NLP011,4.798510851718111,52.25972719362307,Potential stress
NLP012,4.8256901907407945,52.27992949961278,Potential stress
NLP013,4.841178785038414,52.284747658803006,Potential stress
NLP014,4.827618037465706,52.24899316645711,Potential stress
NLP015,4.825047377394078,52.2902086092364,Potential stress
NLP023,4.8397858824148505,52.28360874293472,Potential stress
NLP025,4.83519529391456,52.28979803598776,Potential stress
NLP027,4.842498438753513,52.29187215371696,Potential stress
NLP030,4.815131797806355,52.25317569950359,Potential stress
NLP031,4.818905489563564,52.2512525067709,Potential stress
NLP032,4.828812721588341,52.24364198874176,Potential stress
NLP037,4.8159728504204775,52.254968372819846,Potential stress
NLP038,4.825011054017509,52.252504074002495,Potential stress
NLP039,4.823933198087158,52.27981328673573,Potential stress
NLP040,4.777600968896043,52.25284424699886,In danger
NLP042,4.809427824637598,52.25710265491388,OK
NLP100,4.848969723696244,52.24768123944831,OK
NLP139,4.808063135623489,52.25842619383664,OK
NWE002,4.988689922421601,52.205677264731165,Unknown
NWM001,4.831450896717791,52.33255370677714,Potential stress
NWS001,4.820928361501409,52.346614684390616,Potential stress
NWS002,4.796986012069169,52.34595843557256,Potential stress
NWS003,4.811836268441142,52.35060635615526,Potential stress
NWS004,4.799121408993623,52.34318284151626,Potential stress
NWS106,4.81388511560077,52.34765931155444,Unknown
NYA001,4.888604597544552,52.38659094364208,OK
NYA002,4.9161887906034165,52.37293473005563,Unknown
NYA003,4.893120935523289,52.38993531293953,Unknown
NYA004,4.921393038763137,52.3751662891988,Unknown
NYA005,4.9240655067951495,52.37097053283046,Unknown
NYA007,4.915904544770347,52.37342792222712,Unknown
NYA008,4.915546426733604,52.3725816529428,Unknown
NYA009,4.91656828304008,52.37315194368764,Unknown
NYA010,4.915512758549674,52.3729859651287,Unknown
NYA011,4.915007956909747,52.37350523944768,Unknown
NYA012,4.922443858579001,52.37018224920218,Unknown
NZK001,4.772425558301631,52.41115657104798,Potential stress
NZK002,4.823397697416147,52.39483679854942,Potential stress
NZK003,4.848139490302163,52.4080650185937,Potential stress
NZK004,4.855054309807056,52.41477411259231,Potential stress
NZK005,4.8868887138213255,52.39285710884264,Potential stress
NZK009,4.945284813701598,52.370853899873005,Unknown
NZK010,4.94869599611692,52.37336515653596,Unknown
NZK011,4.942690578026936,52.376236796881,Unknown
NZK012,4.935092289361407,52.37681020518974,Unknown
NZK013,4.893566375755242,52.398745085664245,Unknown
OAM002,4.911487183935066,52.29236754398711,Potential stress
OAM003,4.90934531848264,52.2911725132126,Potential stress
OAM004,4.913677898153336,52.29036306015484,Potential stress
OBH001,4.787002924776793,52.36901587609598,Potential stress
OBH002,4.787535749584366,52.375220143575625,Potential stress
OBH003,4.786236227207862,52.37033319102574,In danger
OBH004,4.787691093048968,52.38328295615832,Potential stress
OBH005,4.76867768336845,52.38378735132507,Potential stress
OBH006,4.755174727435247,52.37997713342598,Potential stress
OBH007,4.787435377838529,52.36309511408898,Potential stress
OBH008,4.782397764138471,52.37723423501178,Potential stress
OBH102,4.785961940897297,52.36890274067848,Unknown
OBL001,4.769479730547459,52.38104127926228,Potential stress
OBL005,4.778113449603697,52.37266445673718,Potential stress
OBL007,4.781449342901026,52.3746319194216,Potential stress
OBL008,4.79157315301374,52.37748746475294,Potential stress
OBL011,4.793385822538942,52.38250275174288,In danger
OBL012,4.793257613895357,52.38330201896378,Potential stress
OBL013,4.788514175333144,52.38324218149904,In danger
OBL015,4.788729945084347,52.37813822311213,In danger
OBL016,4.791916307548617,52.37818124837308,Potential stress
OBL017,4.793330920789567,52.37892534829528,In danger
OBL019,4.793421931492143,52.38090311202332,Potential stress
OBL020,4.781445719882607,52.37059638658229,Potential stress
OBL021,4.787898598473709,52.376624073106086,Potential stress
OBL022,4.7600894908137805,52.38139637101012,Potential stress
OBL023,4.792078421073939,52.37923363161775,Potential stress
OBL024,4.787752843215396,52.37654244534722,Potential stress
OBL025,4.777381868379639,52.37247194740088,Potential stress
OBL026,4.771071337428224,52.375369294644685,Potential stress
OBL027,4.75869645099614,52.38123619297132,Potential stress
OBL028,4.766574928764022,52.37870724288939,Potential stress
OBL105,4.77233956821837,52.38134377235994,Unknown
OBP001,4.865071979102052,52.38790060121932,Potential stress
OBP002,4.85763754582063,52.38802937038973,Unknown
OBP003,4.864450046335738,52.38583068662536,Potential stress
OBP004,4.876483818559681,52.38679095010136,Unknown
OBP005,4.847607934363645,52.38654606482191,Potential stress
ODP001,4.988302885498991,52.3404215293173,Potential stress
ODP002,5.004363358006891,52.336151479257,In danger
ODP115,5.005470075302159,52.337125727297305,Unknown
OOD001,4.909912586916528,52.373484810401735,Potential stress
OOD002,4.913108742953821,52.37121477527999,Potential stress
OSB001,4.760278219661774,52.37220286076843,Potential stress
OSB002,4.775896576160711,52.36623574774879,Potential stress
OSB003,4.785040245083747,52.36541079390071,Potential stress
OSB004,4.770401793850692,52.3738828238046,Potential stress
OSB005,4.763132759817953,52.37388068372468,Potential stress
OSB006,4.760913880290961,52.372943224400814,Potential stress
OSB007,4.759526896071834,52.37133605118108,Potential stress
OSB008,4.758563637068967,52.38128042686871,Potential stress
OSB009,4.759454116835129,52.37129072630756,In danger
OSB102,4.772905914090902,52.37014793421096,Unknown
OTP001,4.91980457312877,52.36006967729056,Potential stress
OTP002,4.922992041175054,52.361295560211445,Potential stress
OUW001,4.898046306905462,52.25102237731745,Potential stress
OUW002,4.924306440018704,52.266227808463206,Potential stress
OUW006,4.9024322098273405,52.25304475453886,Potential stress
PBN001,4.940266763425478,52.389421563810544,Potential stress
PBW001,4.972305709903142,52.25904496610856,Potential stress
PBW002,4.975536354239461,52.23913912254447,Potential stress
PBW003,4.984887901714178,52.24602010043059,Potential stress
PBW004,4.968296120679956,52.25398862877125,Potential stress
PBW005,4.979105998779609,52.23303074599114,Potential stress
PBW006,4.970263232227964,52.24880059127588,Potential stress
PBW007,4.979167176203972,52.25511419145308,Potential stress
PBW008,4.9674795075518645,52.2520623260586,Potential stress
PBW110,4.978856114634041,52.25389975496618,Unknown
PDB001,4.842178456998311,52.18521041967691,Potential stress
PDB002,4.841021985904998,52.2091941522982,In danger
PDB003,4.849415721678998,52.19014209838151,Potential stress
PDB004,4.833734775742351,52.2045763295227,Potential stress
PDB005,4.821891290033223,52.20755818151213,Potential stress
PDB008,4.841334894101998,52.20036935620188,Potential stress
PDB009,4.859918782313333,52.19732597305125,Potential stress
PDB010,4.847602937403353,52.20821774758999,Potential stress
PDB011,4.849268018175645,52.18541371162636,In danger
PDB012,4.822404414667531,52.21440052762554,Potential stress
PDB013,4.846778239731846,52.208663377331135,Potential stress
PDB116,4.825473384041591,52.20657760333625,Potential stress
PDB120,4.822580514855507,52.20396626362633,Unknown
PDB127,4.844731467111354,52.206137347188296,Unknown
PDB130,4.846317126649671,52.19481970165924,Unknown
PEB001,4.852145564918314,52.2380785464055,Potential stress
PEB002,4.844367587996,52.23000781390896,Potential stress
PEB003,4.856142578022385,52.23928299101326,Potential stress
PEB004,4.86446974413029,52.21586150868014,Potential stress
PEB006,4.838125976002449,52.23050027143401,Unknown
PEB147,4.875217961106783,52.2291928203884,Unknown
PGM001,4.903991333441074,52.25242198588234,Potential stress
PGM002,4.903804738546243,52.24398156723812,Potential stress
PGM003,4.909709883262911,52.24766366000686,In danger
PGM004,4.912718294129306,52.24842177450984,In danger
PGM005,4.9045942864156,52.248137214364434,In danger
PGM006,4.906072905104785,52.24817020744779,In danger
PGM007,4.907537173846336,52.24817616002209,In danger
PGM008,4.9089718680200445,52.24820893851139,In danger
PGM009,4.910494805604292,52.24820610391664,In danger
PGM010,4.911973623064272,52.24822104809755,In danger
PGM011,4.906742003523668,52.24994354908294,Potential stress
PGM012,4.904259177245581,52.2223314707264,Potential stress
PGM013,4.900324743423352,52.22211758426408,Potential stress
PGM014,4.891992598789746,52.22124706589975,Potential stress
PGM015,4.88308858192429,52.22955922333471,Potential stress
PGM016,4.918421394683586,52.211611957437285,Potential stress
PGM017,4.904672929017459,52.203044965352014,Potential stress
PGM018,4.888225255577409,52.21135342184565,Potential stress
PGM019,4.875043457098204,52.21127002921107,Potential stress
PGM020,4.867777758259408,52.20698697123242,Potential stress
PGM021,4.870349446910381,52.25014950161519,In danger
PGM022,4.886032051803417,52.20211346298132,Potential stress
PGM023,4.919806917006374,52.20226995311085,Potential stress
PGM024,4.914293665825077,52.20625664354824,Potential stress
PGM025,4.904414578354074,52.24850498495114,Potential stress
PGM026,4.904004580184396,52.24850330921896,Potential stress
PGM027,4.912247519913349,52.24862660534882,Potential stress
PGM028,4.908333782013238,52.24490778836887,Potential stress
PGM030,4.910234915847132,52.20685150337713,Potential stress
PGM031,4.892425922165265,52.21121829905644,Potential stress
PGM032,4.904949470644573,52.230216726442734,Potential stress
PGM033,4.904968875139069,52.2297763962112,Potential stress
PGM034,4.904602781192226,52.239248190674765,Potential stress
PGM123,4.87115996751765,52.2459197248491,Unknown
PGM141,4.923397032965262,52.20448616346725,Unknown
PGM179,4.92217397743624,52.24459456029345,Unknown
PGW001,4.820428372057587,52.21560444448016,Potential stress
PGW003,4.951589327595966,52.21323094762021,Potential stress
PGW004,4.9243632954070735,52.2015958248589,Potential stress
PGW005,4.924648103840083,52.202342943302405,Potential stress
PGW006,4.962985323821578,52.22729360190691,Potential stress
PGW007,4.952451401999891,52.21785392776254,Potential stress
PGW100,4.926320849457627,52.221655632043394,Unknown
PGW125,4.925820152676619,52.20075665564156,In danger
PGW126,4.92439469616522,52.20138922432776,In danger
PKR001,4.973255752531874,52.16473784225694,Potential stress
POG001,4.929789760963216,52.18738897962593,Potential stress
PRH001,4.9255166220613935,52.27242518447951,Potential stress
PRH006,4.904866711383268,52.272998850856496,Potential stress
PRH007,4.918318332677653,52.27563248586142,Potential stress
PRH008,4.923560359279656,52.271752426263845,Potential stress
PRH009,4.917709270354991,52.273643750230825,Potential stress
PRH010,4.898857486045284,52.29187565854437,Potential stress
PRH011,4.896547068006235,52.28872034656577,In danger
PRH012,4.896547068006235,52.28872034656577,In danger
PRH026,4.896479546317574,52.29351059080446,Potential stress
PRH027,4.90980000204655,52.27339636648586,Potential stress
PRH028,4.908630346213871,52.27589026566097,Potential stress
PRH029,4.903625575769758,52.27800002579748,Potential stress
PRH030,4.8894859621417925,52.27662911589487,Potential stress
PRH031,4.908233136918401,52.27059479915964,Potential stress
PRH032,4.898799746284563,52.29179452945327,Potential stress
PRH033,4.908386795248189,52.26993031857549,Potential stress
PRH034,4.904069235837495,52.28976694655884,In danger
PRH035,4.904259099777178,52.29117881415357,In danger
PRH100,4.895036637090977,52.25965625264291,Potential stress
PRH104,4.903524212390276,52.290016378275936,Unknown
PRH160,4.921675244079582,52.271286636624936,Unknown
PRH224,4.893687581244658,52.255830766173446,Unknown
PTB001,4.833572786050774,52.21408490081548,Potential stress
PTB002,4.832974368985016,52.22337569696644,Potential stress
PTB003,4.8334291518470245,52.22446537818691,Potential stress
PTB004,4.845267181892439,52.21381557302857,Potential stress
PTB005,4.837767662533887,52.21445502316285,Potential stress
PWH001,4.951983206695256,52.27776549588889,Potential stress
PWH002,4.9420142232305135,52.27532862323071,Potential stress
PWH003,4.955556294740684,52.25534489665977,Potential stress
PWH004,4.952237692078946,52.26372740375709,Potential stress
PWH005,4.974400459167737,52.26533481282816,Potential stress
PWH006,4.938144682546018,52.27401074996289,Potential stress
PWH007,4.933128008341485,52.26883255471584,Potential stress
PWH008,4.95862772137935,52.26338224201877,Potential stress
PWH100,4.96957105700185,52.26326861834024,OK
PWH120,4.9474603964224215,52.274297427048296,Potential stress
PWH122,4.942042635105516,52.27395358866762,In danger
PWH129,4.942017748072047,52.27204806947959,Potential stress
PWH154,4.945868897669396,52.26339820923134,Unknown
PWH167,4.938662669704851,52.272044375478885,In danger
PWV001,4.901388312514372,52.19436706597845,Potential stress
PWV003,4.901261095085382,52.19396208213221,Potential stress
PWV004,4.899917768259335,52.19375880958567,Potential stress
PWV005,4.884400117643098,52.18727629836012,Potential stress
PWV131,4.857326311425548,52.18900942248071,OK
PZH001,4.825651959078709,52.18775747641969,Potential stress
PZH002,4.789629847246274,52.19134663798933,Potential stress
PZH003,4.777680295642914,52.1999860146507,Potential stress
PZH004,4.787847982882689,52.18246635832887,Potential stress
PZH005,4.773821520617996,52.20508923577403,Potential stress
PZH007,4.7648030617563775,52.21605243205031,Potential stress
PZH009,4.746007692921543,52.19617807981612,Potential stress
PZH010,4.7751154262795925,52.1918295392928,Potential stress
PZH011,4.782170211420803,52.18279691676928,Potential stress
PZH012,4.771669304566679,52.205212857507576,Potential stress
PZH013,4.8227932431193,52.186009146432205,Potential stress
PZH014,4.833008572211681,52.1794423273132,Potential stress
PZH015,4.793399418709018,52.1850290575855,Potential stress
PZH016,4.822836995716904,52.18601834368,Potential stress
PZH017,4.828656116871463,52.17674336487843,Potential stress
PZH018,4.803132683566443,52.18097904940032,Potential stress
PZH019,4.793282923637322,52.184992519159856,Potential stress
PZH020,4.782165769423118,52.21330243270928,Potential stress
PZH021,4.787751670721717,52.21682726863465,Potential stress
PZH022,4.791141373084976,52.21065166017872,Potential stress
PZH023,4.800267045257964,52.19652320230197,Potential stress
PZH024,4.806332166450834,52.18679215151421,Potential stress
PZH101,4.8241047516544535,52.173629838067065,OK
PZH134,4.786637189899996,52.18442859782128,OK
PZH168,4.7872892867669625,52.21204327886974,OK
PZH171,4.7890147414326,52.21648313898578,Potential stress
PZH182,4.759008629432973,52.20358225453933,OK
PZH186,4.780460882083965,52.2160080780775,OK
RBP001,4.846158745239049,52.36326122254659,Potential stress
RKP001,4.8323107211655225,52.333016120828745,Potential stress
RKP002,4.801458283120375,52.3406868283548,Potential stress
RKP003,4.843443289955428,52.34284653178082,Potential stress
RKP004,4.808437811026498,52.33096038675329,Potential stress
RKP005,4.808739555071733,52.33144720555707,Potential stress
RKP006,4.809037751547044,52.33108016172397,In danger
RKP007,4.810991332614034,52.33994270220352,Potential stress
RKP008,4.824164704651063,52.342540674716695,Potential stress
RKP009,4.835011962251438,52.3446769539292,In danger
RKP010,4.812409018256061,52.34151347701784,Potential stress
RKP011,4.7969589339064855,52.340269007714674,Potential stress
RKP012,4.793287838576435,52.3404663480119,Potential stress
RKP013,4.8213770549155095,52.34250041576632,Potential stress
RKP014,4.80628031844094,52.34000055988552,Potential stress
RKP015,4.832461355917094,52.33270225349944,In danger
RLA001,4.781122787129226,52.34586927235898,Unknown
RLA002,4.85685006975122,52.33350614053206,Potential stress
RLA109,4.813039672094625,52.38464888153142,Unknown
RMW005,4.929960337451926,52.35608284187295,Potential stress
RWM001,4.947598813253338,52.35812695234541,Potential stress
RWM002,4.941783483236412,52.35834788302167,Potential stress
RWM003,4.937781370030351,52.357811470177154,In danger
RWM004,4.936785484424888,52.35758299246484,In danger
RWM005,4.929960337451926,52.35608284187295,Unknown
RWM006,4.921749769303048,52.35236587566811,Unknown
SBI001,4.793980533258497,52.34353467199021,Potential stress
SBI002,4.809071682297151,52.378050545764005,Potential stress
SBI003,4.826996046446383,52.35191040736484,Potential stress
SBI004,4.829720960770323,52.36984488644072,Potential stress
SBI005,4.818597710763671,52.36930664923753,OK
SBI006,4.794397834507692,52.38041367490028,Potential stress
SBI007,4.819068204672181,52.35435324952233,Potential stress
SBI008,4.788863814788178,52.35950722357367,Potential stress
SBI009,4.838598255892981,52.37391286286862,Potential stress
SBI010,4.818049693730617,52.36509774131609,Potential stress
SBI012,4.832030964753527,52.351871216091325,Potential stress
SBI013,4.809403469241997,52.36498395553953,Potential stress
SBI014,4.826013138513125,52.38436953788064,Potential stress
SBI015,4.846197832215132,52.36968764177133,Potential stress
SBI016,4.825813323960635,52.358384995126,Potential stress
SBI017,4.816170608105146,52.36736259817021,In danger
SBI019,4.794996724331089,52.345463155686105,Potential stress
SBI020,4.79394583556624,52.36699266844804,Potential stress
SBI021,4.807363857379308,52.36714003725954,Potential stress
SBI022,4.815921180237418,52.37190920317912,Potential stress
SBI023,4.807648118999283,52.3723543351901,Potential stress
SBI024,4.80605404933261,52.36961424014503,Potential stress
SBI025,4.824920746169519,52.36974129681042,Potential stress
